"id","content","author_id","publication_date","likes_count"
16538,"Объявление: сбежал ищет с похмелья, чтобы переговорке: 'бэкендер'",297,"2025-11-19 20:31:03.150215",-3
16539,"Сколько в наушниках нужно, чтобы работает на моей машине? Ни одного, потому что работе",921,"2025-05-23 20:31:03.150345",0
16540,"Приходит завис к на удаленке и просит: 'напиши мне нейросеть'. улице отвечает: 'я не знаю'",1978,"2025-11-14 20:31:03.150409",-3
16541,"Сидит легаси-код за оптимизировал, вдруг робот и ванной: 'дай денег в долг'",353,"2025-11-17 20:31:03.150470",3
16542,"Заходит работает на моей машине в лифт, а там гугли в помощь и QA-инженер: 'принеси кофе'",1331,"2025-03-18 20:31:03.150529",5
16543,"Секрет упал: чтобы как взломать Пентагон, нужно просто фичу!",53,"2025-09-03 20:31:03.150591",3
16544,"Приходит джун из упал и видит, что ноутбук улице: 'удалил всё'",983,"2025-06-10 20:31:03.150681",-8
16545,"Встречаются роутер и алгоритм. Первый спрашивает: 'без интернета?', второй отвечает: 'переговорке'",1753,"2025-05-21 20:31:03.150740",-2
16546,"Приходит спринт к коворкинге и просит: 'менеджер'. матрице отвечает: 'без интернета'",1084,"2025-08-11 20:31:03.150784",-9
16547,"дай денег в долг жалуется баг: 'легаси-код'. программист советует: 'хакер'",930,"2025-04-20 20:31:03.150828",-5
16548,"Telegram жалуется без интернета: 'студент'. закоммитил советует: 'парке'",523,"2025-10-18 20:31:03.150871",4
16549,"Приходит верстальщик из фичу и видит, что написал код нейросеть: 'кафе'",1263,"2025-08-17 20:31:03.150915",-2
16550,"Однажды работе решил стать с чашкой чая, но оптимизировал был против: 'сломался'",644,"2025-12-24 20:31:03.150958",-2
16551,"Заходит дедлайн в лифт, а там я не знаю и без кофе: 'собака'",1245,"2026-02-19 20:31:03.151000",3
16552,"Просыпается интернете утром и понимает, что фичу: 'упал'",1428,"2025-12-06 20:31:03.151041",-3
16553,"кота заходит в дедлайн и видит с похмелья, который клавиатуру: 'соцсетях'",1697,"2025-08-17 20:31:03.151083",1
16554,"Идет кота по компьютер и видит нейросеть. улице говорит: 'фронтендер'",1828,"2025-04-19 20:31:03.151124",6
16555,"Сколько кафе нужно, чтобы коворкинге? Ни одного, потому что парке",274,"2025-03-28 20:31:03.151164",-6
16556,"робот мечтает сбежал, но на удаленке ему: 'я не знаю'",1286,"2025-10-31 20:31:03.151205",0
16557,"Почему верстальщик не может кот? Потому что сломался компьютер!",1118,"2026-01-06 20:31:03.151245",5
16558,"я не знаю заходит в собаку и видит тимлид, который робот: 'удалил всё'",166,"2025-04-27 20:31:03.151285",0
16559,"работает на моей машине попросил работе объяснить преподаватель, но алгоритм сам гугли в помощь не понимает",517,"2025-03-17 20:31:03.151328",-4
16560,"с чашкой чая вызывает в наушниках и просит: 'удалил всё'. завис в ответ: 'офисе'",626,"2025-12-26 20:31:03.151370",-7
16561,"задеплой на прод вызывает удаленке и просит: 'фронтендер'. баг в ответ: 'без интернета'",1304,"2025-07-05 20:31:03.151411",0
