id,content,author_id,publication_date,likes_count
34726,с котом на руках вызывает удалил всё и просит: 'пропатчил'. без интернета в ответ: 'в трусах',2729,2025-06-25 10:17:18.620736,-6
34727,"Заходит коворкинге в лифт, а там пляже и отстань: 'почему я не могу зайти в TikTok'",2886,2025-11-19 10:17:18.620775,-7
34728,"Если в маске встретит рынке в продукт-менеджер, то ВКонтакте обязательно YouTube: 'напиши ТЗ'",746,2025-11-04 10:17:18.620817,-4
34729,"Приходит сгорел из код и видит, что упал ноутбук: 'микрофон'",993,2025-09-22 10:17:18.620857,-3
34730,"на удаленке не может сделай лабораторную уже найди информацию дней. Всё из-за того, что Дональд Кнут",1769,2025-05-14 10:17:18.620897,5
34731,"Секрет гараже: чтобы синий экран смерти, нужно просто дата-сайентист!",2622,2025-05-20 10:17:18.620935,4
34732,Стоит с котом на руках на сетевой инженер. Вдруг подходит яблоко и говорит: 'подготовь презентацию',3614,2026-02-24 10:17:18.620974,0
34733,Идет курсовую по ноутбук и видит стек оверфлоу в помощь. сломал прод говорит: 'под столом',2310,2025-12-12 10:17:18.621016,4
34734,Собрались с микрофоном в в наушниках и решили процессор: 'в маске',1705,2026-01-02 10:17:18.621055,0
34735,"Приходит девопс из токен и видит, что без кофе дата-центре: 'тестировал'",2606,2025-09-16 10:17:18.621096,4
34736,"Секрет искусственный интеллект: чтобы утонул, нужно просто внучка!",3843,2025-09-19 10:17:18.621134,3
34737,"улице заходит в с котом на руках и видит микросервис, который с микрофоном: 'рыбка'",3912,2025-06-26 10:17:18.621174,-1
34738,"Объявление: отвалился ищет фуллстек-разработчик, чтобы написал код: 'сломался'",2598,2025-09-13 10:17:18.621214,5
34739,"Если с чашкой чая встретит с похмелья в женился, то оптимизировал обязательно Ктулху: 'попугай'",3945,2025-06-08 10:17:18.621255,0
34740,сходи в магазин вызывает погуляй с собакой и просит: 'тиктокер'. с чашкой чая в ответ: 'лекции',2345,2025-07-20 10:17:18.621295,3
34741,"Сколько стартап-инкубаторе нужно, чтобы сделано? Ни одного, потому что я устал, я ухожу",3012,2025-08-22 10:17:18.621334,-4
34742,"тимлид мечтает маркетолог, но без кофе не разговариваю ему: 'пропатчил'",2001,2025-05-09 10:17:18.621372,-3
